text,label,label_name
the transfer went through but now it has been pending for quite a while. i need this to go through already,19,pending_transfer
i did a transfer but it is still pending.,19,pending_transfer
i received the wrong exchange rate for an item i bought.,9,card_payment_wrong_exchange_rate
i believe a wrong exchange rate was applied towards a cash transaction i made abroad.,29,wrong_exchange_rate_for_cash_withdrawal
what is the expected delivery date of my card?,5,card_arrival
wheres my money receipt,27,transfer_not_received_by_recipient
"i just got a card, how can i add it to the app?",6,card_linking
i want to cancel my purchase,21,request_refund
the app is showing a cash withdrawal that i didn't make.,11,cash_withdrawal_not_recognised
why is my cash request and the amount i received different?,28,wrong_amount_of_cash_received
how do i link an existing card?,6,card_linking
how do i find the refund on my statement?,20,Refund_not_showing_up
can you explain to me why a cash withdrawal shows up as pending?,17,pending_cash_withdrawal
i've never been to that store. that's a fraudulent charge.,8,card_payment_not_recognised
i am not able to purchase anything online! i have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. why is this happening?,22,reverted_card_payment?
how long does it take for a bank transfer to show on my balance?,1,balance_not_updated_after_bank_transfer
how long does it take for a transfer to arrive,27,transfer_not_received_by_recipient
i see a direct debit that isn't mine? how can i get my money back?,14,direct_debit_payment_not_recognised
i am trying to complete a transfer but i keep getting an error message.,3,beneficiary_not_allowed
what is wrong with the exchange rate? this should have been a much higher amount of cash for that to apply.,29,wrong_exchange_rate_for_cash_withdrawal
"i received my card, how do i get it to show in the app?",6,card_linking
i have cash deposit to my account but it is experiencing a problem,2,balance_not_updated_after_cheque_or_cash_deposit
i don't understand why my payment was declined. i thought everything was ok.,12,declined_card_payment
"hi! a seller that i requested a refund from a long time ago has yet to send the money into my account, even though i keep checking it. can the seller be contacted by you guys to see what's going on?",20,Refund_not_showing_up
the exchange rate for the money i took out in a foreign country is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
how can i make my card ready to use?,0,activate_my_card
what happened to my top-up? it was all done and now it's gone! are you having problems with your system?,24,top_up_reverted
i still don't have a refund.,20,Refund_not_showing_up
"i am worried about the amount of my cheque, which should be credited to my account few days before. as i have already sent you the cheque.",2,balance_not_updated_after_cheque_or_cash_deposit
the top up failed,23,top_up_failed
i was charged and shouldn't have been charged when using my card!,7,card_payment_fee_charged
"could i reactivate my card please, i couldn't find it but it turns out it was in my jacket pocket.",6,card_linking
"my top up has been pending for an hour already, and i really need this to go through as soon as possible. can you help?",18,pending_top_up
why is there a direct debit payment on my statement that i didn't do?,14,direct_debit_payment_not_recognised
what is this strange payment in my account?,8,card_payment_not_recognised
it's been a few days since i've tried to pay a seller but the funds aren't going through. what is happening?,16,pending_card_payment
my card is no longer lost. how do i enter it back into the app?,6,card_linking
how do i cancel a transaction?,4,cancel_transfer
"there is a fee for a transfer, please explain that to me.",26,transfer_fee_charged
"bank transfer to account did not show up, please help?",1,balance_not_updated_after_bank_transfer
there is a fraudulent payment!,8,card_payment_not_recognised
why hasn't my cash arrived yet from my cheque?!,2,balance_not_updated_after_cheque_or_cash_deposit
my product was faulty.,21,request_refund
i am trying to transfer and it has been stopped why is that,3,beneficiary_not_allowed
i want to cancel a transaction.,4,cancel_transfer
my cash withdrawal was not entirely complete,28,wrong_amount_of_cash_received
there has been a transfer pending in my account and i wanted to know how long it is going to take to go through.,19,pending_transfer
when will my cheque process?,2,balance_not_updated_after_cheque_or_cash_deposit
why is my withdrawal from the atm still showing as pending?,17,pending_cash_withdrawal
why was i charged a random fee for a transfer i made?,26,transfer_fee_charged
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number is the right one, i've checked that several times already.",27,transfer_not_received_by_recipient
i haven't received my card.,5,card_arrival
could you please help me? i made my rent payment and have double checked that i sent it to the right account. the person receiving it says he has not received it but it shows complete on my side.,27,transfer_not_received_by_recipient
"my card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",16,pending_card_payment
i need assistance activating my card?,0,activate_my_card
i just had my card get declined at the atm! i need to get money out but i am unable to. why has this happened?,13,declined_cash_withdrawal
"my card was refused, why?",12,declined_card_payment
i tried to transfer funds to a beneficiary and was denied. can you tell me why?,3,beneficiary_not_allowed
why was i charged an additional $1?,15,extra_charge_on_statement
how long would does it take for a seller to receive an eu transfer if i bought something from them and sent them the money immediately?,19,pending_transfer
the exchange rate for me was wrong when i was abroad.,29,wrong_exchange_rate_for_cash_withdrawal
top up cancellation,24,top_up_reverted
my cheque is slow to cash,2,balance_not_updated_after_cheque_or_cash_deposit
the payment on my card shows as pending.,16,pending_card_payment
the atm keeps declining my card! i tried two different atms already can you please check if everything is alright with my account??,13,declined_cash_withdrawal
how long does it actually take my card payment to make it to the account? i've made a payment a couple of days ago but it hasn't moved since.,16,pending_card_payment
i am noticing that a refund of a large purchase still has not been credited to my account. i contacted the merchant a few days ago and he assured me that he would submit it right away. is there a status update?,20,Refund_not_showing_up
what does the €1 fee mean?,15,extra_charge_on_statement
my balance is not what i thought it was following an atm withdrawal,17,pending_cash_withdrawal
looking back on my transactions from a couple of months ago i have noticed a charge that is fairly large that i'm certain was not completed by me. i know it has been a while but can i please dispute this charge?,14,direct_debit_payment_not_recognised
"i was transferring some money to a friend, which i thought would be free, but i see there is a charge. what's up with that?",26,transfer_fee_charged
what's the card you sent me's tracking number?,5,card_arrival
what is the procedure for activating this card?,0,activate_my_card
"i was charged a fee when withdrawing cash, can you explain why?",10,cash_withdrawal_charge
what is the process for activating a new card.,0,activate_my_card
please help me with my card. it won't activate.,0,activate_my_card
i purchased something overseas and the incorrect exchange rate was applied.,9,card_payment_wrong_exchange_rate
why haven't i gotten my new card?,5,card_arrival
i'm worried that my card has been compromised because i see a payment that i didn't make.,8,card_payment_not_recognised
i made a transfer from my uk account a couple of hours ago. could you please make sure everything went alright.,1,balance_not_updated_after_bank_transfer
what do i do if i do not recognise a cash withdrawal?,11,cash_withdrawal_not_recognised
money is not in recipients account.,27,transfer_not_received_by_recipient
"i was overcharged at an atm while on vacation. i needed cash so i had to use it, but your charges are outregous and i wish i would have known beforehand.",29,wrong_exchange_rate_for_cash_withdrawal
what happened to the transfer i did?,1,balance_not_updated_after_bank_transfer
i need assistance addressing a direct debit that i did not do myself.,14,direct_debit_payment_not_recognised
why am i unable to withdraw my money through this card?,13,declined_cash_withdrawal
the atm only gave me 10 pounds when i withdrew 30. what do i do?,28,wrong_amount_of_cash_received
"i was charged a fee for the transfer, but can you tell me why?",26,transfer_fee_charged
i have a card payment which shows as pending,16,pending_card_payment
how long should it take for a transfer to go through? i have been waiting a while.,27,transfer_not_received_by_recipient
my withdrawals were going smooth until i got declined today. what is going on?,13,declined_cash_withdrawal
i am concerned that i am being doubled charged for several items purchased in the past week. please review my statement and correct.,25,transaction_charged_twice
my card activation attempt failed.,0,activate_my_card
there is a debit paymet that i don't recognize.,14,direct_debit_payment_not_recognised
what does it mean if it says that my payment is pending?,16,pending_card_payment
i'm seeing a direct debit payment that is not me.,14,direct_debit_payment_not_recognised
i was charged two times for the same thing.,25,transaction_charged_twice
when will my payment go through?,16,pending_card_payment
i've deposited a check but the cash isn't showing that it's there yet.,2,balance_not_updated_after_cheque_or_cash_deposit
"my atm transaction shorted me on cash, and i think the exchange rate was wrong. did i receive the correct rate?",29,wrong_exchange_rate_for_cash_withdrawal
why hasn't my refund been appiled to my account?,20,Refund_not_showing_up
what do i need to do for the card activation?,0,activate_my_card
"hey, i have my card, how do i get it to show in the app?",6,card_linking
why hasn't my payment gone through?,16,pending_card_payment
what is the reason for the fee charge on my transfer?,26,transfer_fee_charged
the exchange rate was different when i got cash,29,wrong_exchange_rate_for_cash_withdrawal
i want a reason as to why my beneficiary is not allowed?,3,beneficiary_not_allowed
"the exchange rate given to me after a purchase, was incorrect",9,card_payment_wrong_exchange_rate
when does a uk transfer show up?,1,balance_not_updated_after_bank_transfer
my card payment was not successful.,12,declined_card_payment
how do i add my card to the app once i get it?,6,card_linking
why was there an extra charge because i used my card to pay?,7,card_payment_fee_charged
why is my payment declined? it looked like everything worked ok and my account was fine.,12,declined_card_payment
how long will my most recent transfer take to go through? the recipient needs the money urgently.,27,transfer_not_received_by_recipient
maximum how many days get the courier?,5,card_arrival
i made a top up yesterday but it's still pending.,18,pending_top_up
there is the same transaction showing more than once.,25,transaction_charged_twice
"i need to verify a payment to my new landlord. i transferred the first rent payment a few days ago. while it shows on my side, the landlord is saying he hasn't received it yet. can you verify that it has processed?",27,transfer_not_received_by_recipient
i was able to find my card. how to i go about putting it into my app?,6,card_linking
why can't you allow my beneficiary?,3,beneficiary_not_allowed
is there a way to track my card?,5,card_arrival
can i get an item refunded?,21,request_refund
i want to get a refund.,21,request_refund
i haven't yet received money that i transferred,1,balance_not_updated_after_bank_transfer
why can't i transfer to another account?,3,beneficiary_not_allowed
why is there extra cash in my account?,11,cash_withdrawal_not_recognised
why hasnt my card come in yet?,5,card_arrival
where is my refund? it appears to be missing.,20,Refund_not_showing_up
is there a way to revert a transaction?,4,cancel_transfer
"a wd was just made on my account, but it was not me and i still have my card. what to do?",11,cash_withdrawal_not_recognised
i don't know why my card payment did not work,12,declined_card_payment
my transaction has not been received. when are you going to process it?,27,transfer_not_received_by_recipient
do you have charges now when you pay with a card?,7,card_payment_fee_charged
why was my top-up rejected?,23,top_up_failed
"i no longer want to transfer funds, can we cancel that transaction?",4,cancel_transfer
what does it mean if my payment is pending?,16,pending_card_payment
what is the reason a transfer shows as pending?,19,pending_transfer
why did they take more money out then i withdrawed?,10,cash_withdrawal_charge
"i just looked at my app and it seems i was charged extra, why is that?",15,extra_charge_on_statement
how do i see my updated balance after i make a cheque or cash deposit?,2,balance_not_updated_after_cheque_or_cash_deposit
what is the correct exchange rate for getting cash,29,wrong_exchange_rate_for_cash_withdrawal
one of my card payments looks like it's stuck but i have made the payment days ago. how long until the payment will be applied to my account?,16,pending_card_payment
my card hasn't arrived in the mail yet. i ordered it two weeks ago. what can i do?,5,card_arrival
why are there multiple transactions showing for one purchase?,25,transaction_charged_twice
my refund isn't going fast enough.,20,Refund_not_showing_up
looking at my statement i see that i was double charged for a payment i made.,25,transaction_charged_twice
why did i have to pay an additional amount when using my card to pay?,7,card_payment_fee_charged
"yesterday, i made an incorrect payment to the wrong account for my rent payment. i need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.",4,cancel_transfer
i requested a refund but am unable to see it in my account. why is that?,20,Refund_not_showing_up
after making a transfer from a uk account it's not showing up. how long do these transfers normally take for you? i want to be certain everything is all right.,1,balance_not_updated_after_bank_transfer
i made a transfer recently but it has not changed on my dashboard.,19,pending_transfer
there is a strange card payment i don't recognise.,8,card_payment_not_recognised
i didnt do this charge,8,card_payment_not_recognised
i did a transfer but the balance is the same.,1,balance_not_updated_after_bank_transfer
there are a few payments in the app that i didn't make! does someone else have my card? what should i do?,8,card_payment_not_recognised
i would like to be assisted with the activation of my card.,0,activate_my_card
"how long does it take to transfer money, my retailer is waiting",27,transfer_not_received_by_recipient
i have a fee for cash withdrawal,10,cash_withdrawal_charge
how long will my atm withdrawal be pending?,17,pending_cash_withdrawal
why am i being charged a fee for transferring money ?,26,transfer_fee_charged
"my card payment was reverted, why?",22,reverted_card_payment?
can i get a refund?,21,request_refund
why couldn't i use my card at a store?,12,declined_card_payment
why can't the person i sent the money transfer to see it?,27,transfer_not_received_by_recipient
my card payment has been declined,12,declined_card_payment
i was charged for using my card?,7,card_payment_fee_charged
how do i avoid charges in the future,7,card_payment_fee_charged
"my payment was rejected, do you know why?",12,declined_card_payment
the atm wouldn't let me withdraw cash.,13,declined_cash_withdrawal
how can i cancel this transaction?,4,cancel_transfer
why would my payment have been returned to my account?,22,reverted_card_payment?
my refund is still pending,20,Refund_not_showing_up
my statement contained a one pound extra fee,15,extra_charge_on_statement
i noticed that the exchange rate applied to a recent purchase i made abroad was incorrect.,9,card_payment_wrong_exchange_rate
i just got my new card. how can i activate it?,0,activate_my_card
"my balance has not changed, despite depositing a cheque",2,balance_not_updated_after_cheque_or_cash_deposit
why can't i get cash out?,13,declined_cash_withdrawal
help! the app has an atm withdrawl that i didn't make.,11,cash_withdrawal_not_recognised
is my transfer pending?,19,pending_transfer
why is the transaction not posting?,19,pending_transfer
why is my transfer taking so long to complete?,27,transfer_not_received_by_recipient
i noticed that there is a withdrawal in the app that is not mine.,11,cash_withdrawal_not_recognised
where do i go to cancel a transaction?,4,cancel_transfer
why can't my beneficiary get access?,3,beneficiary_not_allowed
"i want to reactivate my card, i thought i had lost it but found it again in my jacket this morning.",6,card_linking
i noticed that there's a payment on my card that's pending.,16,pending_card_payment
how long does a payment usually show as pending? is it normal that mine is still pending?,16,pending_card_payment
i tried to get funds in hard cash but it was rejected!,13,declined_cash_withdrawal
i have a transaction showing up more than once.,25,transaction_charged_twice
i made a purchase but the exchange rate is wrong?,9,card_payment_wrong_exchange_rate
can you tell me if a credit/refund is coming from a seller? i asked for refund directly from them and am still waiting. it's been a week now and i still havn't seen my refund yet.,20,Refund_not_showing_up
"i need to figure out what these charges are on my account. they've been coming out for a couple of days. can i get all of this money back? also, i need to freeze my card.",8,card_payment_not_recognised
there should be a cash withdrawal that i haven't seen yet.,17,pending_cash_withdrawal
i can't see a refund for a return i completed recently.,20,Refund_not_showing_up
i have an unfamiliar direct debit in my statement.,14,direct_debit_payment_not_recognised
"i usually don't get charged for transfers, why was i this month?",26,transfer_fee_charged
how do i get my card active?,0,activate_my_card
i don't know what this direct debit payment is.,14,direct_debit_payment_not_recognised
you got the exchange rate wrong for my cash withdrawal,29,wrong_exchange_rate_for_cash_withdrawal
my top up is giving me problems. what is wrong with it?,23,top_up_failed
i think there has been a mistake on my exchange rate for this purchase.,9,card_payment_wrong_exchange_rate
i have a direct debit i didn't make,14,direct_debit_payment_not_recognised
how come i was charged a transaction of $1?,15,extra_charge_on_statement
i did a transaction to a wrong account!,4,cancel_transfer
i have yet to receive the cash i added to my account this morning.,2,balance_not_updated_after_cheque_or_cash_deposit
why is there a pending time on my transfer?,19,pending_transfer
why do i get a fee every time i transfer?,26,transfer_fee_charged
i have a withdrawal waiting to go through.,17,pending_cash_withdrawal
why can't i buy cryptocurrency on the app?,3,beneficiary_not_allowed
the cash i deposited using the atm is still pending,17,pending_cash_withdrawal
where did my extra fee for the transfer come from?,26,transfer_fee_charged
i need to cancel my recent transfer as soon as possible. i made an error there. please help before it goes through.,4,cancel_transfer
am i able to track a card that has already been sent?,5,card_arrival
i deposited a cheque a week ago but have yet to receive the cash.,2,balance_not_updated_after_cheque_or_cash_deposit
help me cancel a transaction.,4,cancel_transfer
i couldn't get the money i needed.,28,wrong_amount_of_cash_received
my transfer has been pending for a long time now. i already double checked my account info and it is correct. why is it taking so long in 2018 to transfer money?,19,pending_transfer
please assist me in activating the card.,0,activate_my_card
"hi, today i have tried to make payment by my new card, but payment got declined many times. i am very disappointed, please look into this.",12,declined_card_payment
"i shouldn't have been charged but i see a fee, why?",7,card_payment_fee_charged
i notice there's a pending payment on my card.,16,pending_card_payment
"hey i double checked that i have the correct account details already, they're right for sure. transfer is still pending since forever. it's not that difficult to transfer money to another country in 2018 is it?",19,pending_transfer
"|i moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine. now i've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",27,transfer_not_received_by_recipient
i don't think i should have been charged a fee to use my card.,7,card_payment_fee_charged
"i want to get some cash from the atm using my card but i dont want to be charged any fees. ive taken some money out before with no fees, but recently ive been getting charged. why?",10,cash_withdrawal_charge
i am so angry right now! i went to the atm and did not get the correct amount of money i chose to withdraw. how could this happen? i need my money and want to know how i can get it asap!,28,wrong_amount_of_cash_received
how long do i have to wait for my transaction to be completed?,27,transfer_not_received_by_recipient
i asked for more cash than what was received,28,wrong_amount_of_cash_received
do international transfers take longer?? i made a transfer from france 2 days ago but it's still not there yet...,1,balance_not_updated_after_bank_transfer
my beneficiary is unable to transact,3,beneficiary_not_allowed
it says pending status for my payment. why?,16,pending_card_payment
it looks like my top up didn't work. why?,23,top_up_failed
i think a card payment i made was cancelled.,22,reverted_card_payment?
what does it mean to have a pending cash withdrawal?,17,pending_cash_withdrawal
you shorted me money when i tried to make a withdrawal.,28,wrong_amount_of_cash_received
there was a purchase on my card recently to a name that i don't recognize at all. what can be done about this? i need my money back.,8,card_payment_not_recognised
the funds i transferred are not in my account,1,balance_not_updated_after_bank_transfer
"so, i was just charged for my recent atm withdrawal and any withdrawal prior to this has been free. what is the issue here?",10,cash_withdrawal_charge
i sent a payment but now it's not showing up.,22,reverted_card_payment?
i think my card payment was cancelled. what happened?,22,reverted_card_payment?
"i'm waiting for a money transfer to show, still.",19,pending_transfer
i think the top up failed,23,top_up_failed
do i have to go somewhere to activate my card?,0,activate_my_card
i make payments for my place abroad using this account and since i use it so frequently i was wondering why did the fees increase suddenly rather than decreasing? i would think customers like me should receive incentives for using your service,26,transfer_fee_charged
what is this extra charge for a withdrawal?,10,cash_withdrawal_charge
exchange rate on a purchase was incorrect,9,card_payment_wrong_exchange_rate
several items i have charged this week are appearing twice. please review my statement and remove any duplicate charges.,25,transaction_charged_twice
i sent a transfer to a friend that needs it urgently. it has already been 2 hours and still hasn't come through to her. how long does it normally take?,27,transfer_not_received_by_recipient
"what is this card payment, i do not recognize it.",8,card_payment_not_recognised
i withdrew cash but it still shows as pending?,17,pending_cash_withdrawal
i was trying to purchase some crypto and the app won't allow me to do it. what's the deal with this? i really wanted to complete the exchange.,3,beneficiary_not_allowed
how long will it take for my payment to go through?,16,pending_card_payment
does the fee for exchange change?,9,card_payment_wrong_exchange_rate
i need to cancel a transaction immediately.,4,cancel_transfer
my statement is showing an extra £1 charge and i am unsure why. is there an explanation for this?,15,extra_charge_on_statement
why did withdrawing money cost me extra?,10,cash_withdrawal_charge
give me a refund now!! i am still waiting.,20,Refund_not_showing_up
"hi, i am disappointed to see such a bad exchange rate and hope you can assist me. would you be able to confirm the official interbank exchange rate for me?",9,card_payment_wrong_exchange_rate
"my payment was put back, i think.",22,reverted_card_payment?
"hello. i have a transaction in my account listed as pending. i tried to use an atm at the city centre, but the machine declined my card, and i did not receive the money. why is the transaction still pending if i did not receive the money.",17,pending_cash_withdrawal
someone else accessed my account and made a payment.,8,card_payment_not_recognised
why is my payment still pending?,16,pending_card_payment
i made a transfer and was charged an extra fee!,26,transfer_fee_charged
why did i get charged for a withdrawal?,10,cash_withdrawal_charge
shouldn't my new card be here by now?,5,card_arrival
i did a transfer. what is the extra fee?,26,transfer_fee_charged
there's an unauthorized direct debit in my app.,14,direct_debit_payment_not_recognised
why are there fees for using a card?,7,card_payment_fee_charged
i transfered and yet it is still pending,19,pending_transfer
i was declined when i tried to take out cash!,13,declined_cash_withdrawal
"i just checked and my payment was cancelled, why?",22,reverted_card_payment?
i'm supposed to have a refund but it isn't there,20,Refund_not_showing_up
there is a strange payment on my card and i don't know what to do.,8,card_payment_not_recognised
"some cash was withdrawn in the app, but i did not do it.",11,cash_withdrawal_not_recognised
i want to reverse a transaction i did this morning,4,cancel_transfer
why did you guys charge me an extra €1?,15,extra_charge_on_statement
my transfer didn't arrive to the recipient,27,transfer_not_received_by_recipient
what information do i need to gather in order to activate my card?,0,activate_my_card
i added funds to my account but the app didn't process it.,23,top_up_failed
"someone has a copy of my card !! i definitely still have it here but someone just made a 500£ cash withdrawal, help!",11,cash_withdrawal_not_recognised
i'm still waiting for my card.,5,card_arrival
cash and check deposit has not gone thru,2,balance_not_updated_after_cheque_or_cash_deposit
i made a transfer and they haven't received the money i sent them.,27,transfer_not_received_by_recipient
"my cash withdrawal shows pending, why?",17,pending_cash_withdrawal
why can't i see my refund in my statement?,20,Refund_not_showing_up
i have been charged twice for the same transaction.,25,transaction_charged_twice
i have an outgoing transaction,19,pending_transfer
why didn't i receive the correct exchange rate for an item that i purchased?,9,card_payment_wrong_exchange_rate
there is a transfer pending.,19,pending_transfer
i was given the wrong exchange rate when getting cash,29,wrong_exchange_rate_for_cash_withdrawal
"i recently reported my card as missing/lost, and i just found it. can i still use it?",6,card_linking
why am i being told this transfer will not go thru,3,beneficiary_not_allowed
"hi there, earlier today i tried to take money out of an atm machine, and something wasn't working. i didn't actually receive the money, but i just checked and it says that the transaction is still pending. can you tell me what's going on here? am i still being charged for the withdrawal even though i didn't end up getting any money?",17,pending_cash_withdrawal
i an not sure but it looks as if a card payment i made was cancelled.,22,reverted_card_payment?
i didn't do a payment and i have it now.,8,card_payment_not_recognised
i requested a higher amount for my cash withdrawal,28,wrong_amount_of_cash_received
"looks like my card payment was made twice by mistake. i paid at the store earlier which rejected once, second time it worked. app stays at pending for one of the payments. can you please remove one of them as it's wrong and clearly was declined?",25,transaction_charged_twice
dude i put money in the atm last week but it ain't there! i need the money now figure this out!,2,balance_not_updated_after_cheque_or_cash_deposit
can you explain why i am now getting charged a fee for using my card?,7,card_payment_fee_charged
why are the payments being declined on my new card? i tried several times to use my new card to pay for my gas at the shell station in my neighborhood. i am very distressed about my new card not working.,12,declined_card_payment
why on earth is the exchange rate so bad? can i get a rate closer to the actual interbank rate?,9,card_payment_wrong_exchange_rate
"hi , i just came to know i made the wrong transaction yesterday. would you please make it correct?i need it by tomorrow.",4,cancel_transfer
i want to return an item for a refund can i do that?,21,request_refund
i entered my pin in wrong and got it frozen. how many tries do i have,13,declined_cash_withdrawal
is it possible to cancel my transfer?,4,cancel_transfer
i'm wondering how long it takes for my money to get to me after a bank transfer.,1,balance_not_updated_after_bank_transfer
i don't know where a direct debit payment came from,14,direct_debit_payment_not_recognised
why does my statement contain an extra fee?,15,extra_charge_on_statement
i need to find out where the card is that i ordered.,5,card_arrival
"there is a direct debit charge that i don't recognize, what can i do?",14,direct_debit_payment_not_recognised
next time maybe let people know that buying things from another country costs extra. i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like. i wasnt aware of this and i think i should get a refund.,26,transfer_fee_charged
are refunds allowed for certain items.,21,request_refund
who do i call to activate my new card?,0,activate_my_card
"hello i made a bank account transfer from the uk. the transfer was a couple hours ago, nothing has shown up yet. can you check to see if everything okay. please.",1,balance_not_updated_after_bank_transfer
i'm using the app and i noticed a payment that i didn't make.,8,card_payment_not_recognised
i'm still waiting for my new card.,5,card_arrival
what is the matter?,14,direct_debit_payment_not_recognised
my money didnt go through after i transferred.,3,beneficiary_not_allowed
my card was charged more than expected.,7,card_payment_fee_charged
"i have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",25,transaction_charged_twice
i requested a refund directly from the seller but i still don't have it. i just want you to send me my money back. i did what you said to do and i still don't have it.,20,Refund_not_showing_up
why is there a fee for getting cash?,10,cash_withdrawal_charge
i tried to get cash at some atm in the city centre earlier but the machine declined my card. i've seen it still shows up as pending in my account. please cancel it immediately as i definitely have not received that money!,17,pending_cash_withdrawal
i keep checking my statements but nothing shows up. i requested a refund a long time ago but seems it's not reaching my account for some reason. would you please help me get the money back from the seller.,20,Refund_not_showing_up
"i asked for $40 and i only received $20, what happened?",28,wrong_amount_of_cash_received
my payment is taking a long time to go through.,16,pending_card_payment
"how long does eu transfer take? i bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",19,pending_transfer
someone that i had to send money to told me that they didn't receive the full amount i sent them - can you look into this?,26,transfer_fee_charged
"so much time has gone by, the pending status shouldn't still be there shouldn't it?",17,pending_cash_withdrawal
when do i see my recent refund in my statement,20,Refund_not_showing_up
i think there is a mistake. i am being charged twice.,25,transaction_charged_twice
i am having an issue with an in country transfer i did a few days ago. it has yet to appear in my account. i have checked to be sure that all account information is correct multiple times. what is taking the transfer so long?,27,transfer_not_received_by_recipient
when will my transfer move out of pending stage?,19,pending_transfer
a transfer has to be cancelled.,4,cancel_transfer
i think there was an error in your exchange rate.,9,card_payment_wrong_exchange_rate
explain the payment that was declined!,12,declined_card_payment
i completed a transfer that isn't showing up on my account.,1,balance_not_updated_after_bank_transfer
the atm is showing it gave me the money i requested but i didn't get that amount.,28,wrong_amount_of_cash_received
i have a new card and need to activate it,0,activate_my_card
i transferred money from one account to another account and i charged a fee for it. why is that?,26,transfer_fee_charged
the fee charged when i changed rubles into british pounds was too much.,9,card_payment_wrong_exchange_rate
how can i get my money that i didn't get from the atm?,28,wrong_amount_of_cash_received
when is a payment i made with my card going to clear>,16,pending_card_payment
i think my top up is still pending?,18,pending_top_up
i used the atm to get money out and did not realize i would be charged as much as i was or i would not have done that!,29,wrong_exchange_rate_for_cash_withdrawal
can you tell me if i can track the card you sent me?,5,card_arrival
i made a terrible mistake when typing in my account number. i accidently sent money to the wrong account. i noticed the app won't allow me to void the transaction. can someone help me with this immediately?,4,cancel_transfer
can you please refund my item?,21,request_refund
why isn't my money from a check deposit showing?,2,balance_not_updated_after_cheque_or_cash_deposit
why hasn't the transaction i did to my friend arrive yet?,27,transfer_not_received_by_recipient
can i get some help to get me card activated?,0,activate_my_card
how will i know when i get my refund?,20,Refund_not_showing_up
instructions for activating card,0,activate_my_card
why do i see an extra €1 charge on my statement?,15,extra_charge_on_statement
why am i getting charged more for using my card?,7,card_payment_fee_charged
why does a payment show up twice?,25,transaction_charged_twice
i made a card payment which is showing me pending.,16,pending_card_payment
i accidentally made a payment to a wrong account. what should i do?,4,cancel_transfer
"there is a pending payment on my account, what does this mean?",16,pending_card_payment
why have i been charged a fee for cash withdrawal?,10,cash_withdrawal_charge
why didn't i receive all the cash i requested?,28,wrong_amount_of_cash_received
"apparently, i went out today to use my new card and was informed my payment was decline. this is really embarrassing, what happen?",12,declined_card_payment
"help! i'm missing money, i deposited a cheque but its not showing on my balance.",2,balance_not_updated_after_cheque_or_cash_deposit
there's been a transaction to the wrong account.,4,cancel_transfer
my top up is not working,23,top_up_failed
$1 charge in transaction.,15,extra_charge_on_statement
when can i expect my refund?,20,Refund_not_showing_up
i want to activate my new card.,0,activate_my_card
i'm still waiting for my top-up to go through,18,pending_top_up
has my account been frozen? i tried to use my card but the atm would not dispense cash.,13,declined_cash_withdrawal
what is the reason my payment was not accepted?,12,declined_card_payment
my statement has a payment that i do not recall making,8,card_payment_not_recognised
"i looked at my statement, and there is a charge for 1£ that i don't recognize. why is it on there?",15,extra_charge_on_statement
i found my card again. can i put it back into the app?,6,card_linking
"i've tried many times to make a payment, but it's not going through. what's wrong?",12,declined_card_payment
why is there a charge for my transfer?,26,transfer_fee_charged
how long does a transfer take?,19,pending_transfer
why do you keep declining my payment? i tried several times already with this card and it is just not working.,12,declined_card_payment
there is an unauthorized payment in my statement.,8,card_payment_not_recognised
"hello, i tried to top up with my card, but it didn't work. i just got it a couple days before and it works fine. what's the deal? can you check into this?",23,top_up_failed
tried using my atm card earlier at one of your locations for the first time. it didn't work. what is going on?,13,declined_cash_withdrawal
is there a way for you to find out why my account was deducted from a seller when i didn't approve of it?,14,direct_debit_payment_not_recognised
what does pending payment mean?,16,pending_card_payment
why is my card payment still listed as pending?,16,pending_card_payment
"something is wrong with the top up! i'm a regular customer and use your service all the time, usually this works but now it just shows up as pending",18,pending_top_up
"my withdrawal is pending, why?",17,pending_cash_withdrawal
i sent money to my family last friday but they don't have it.,27,transfer_not_received_by_recipient
is there a way i can check on the card on route to me?,5,card_arrival
why did my money disappear when i topped up??,24,top_up_reverted
my card payment is showing pending however this transaction was a couple of days ago. is there a reason why it it still pending?,16,pending_card_payment
who should i talk to or go to resolve a duplicate charge on my statement?,25,transaction_charged_twice
why is my transfer pending?,19,pending_transfer
"i need help to resolve mix up on my card payment. my account shows the money was taken out and then put back in the account. then i received a message from the seller, it said that they did not get my payment.",22,reverted_card_payment?
i didn't make a payment that shows in my app.,8,card_payment_not_recognised
i would like to track the card you sent to me.,5,card_arrival
why cant i send money to a beneficiary?,3,beneficiary_not_allowed
why did my account decline a incoming transfer,3,beneficiary_not_allowed
what am i going to need in order to activate my card?,0,activate_my_card
